geometry,EMERGENCIA,AREA_HA,SHAPE_Length,SHAPE_Area_left,RULEID,index_right,DeCodigo,DeNombre,DeArea,DeNorma,SHAPE_Leng,SHAPE_Area_right
POINT (-78.33176632464972 2.3159167525465385),Inundación,245.733161932,0.1182681411,0.00019868957,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.29597073526713 2.3313140427036814),Inundación,75.9934265342,0.04481918124,6.145148e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.14013048448875 2.3315446742670005),Inundación,43.2826563491,0.03040964413,3.501404e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.3202410405485 2.332674601505341),Inundación,58.3284305939,0.03013853049,4.71639e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.22522387277186 2.3249764640163577),Inundación,202.768490831,0.08013963827,0.00016399618,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.52496035003905 2.3401679317268953),Inundación,321.557878916,0.20704259576,0.00025986863,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.4140598501937 2.336220654116434),Inundación,84.9942310387,0.04751507572,6.870886e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-74.21316038511507 2.3436691920204167),Inundación,35.655564963,0.02643889279,2.899034e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-78.2565269403906 2.33657960494093),Inundación,44.2169475811,0.03422103669,3.575945e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.57424467766938 2.3389436183026273),Inundación,33.361957508,0.02002820171,2.695797e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-77.56699366777964 2.341362322609018),Inundación,34.5412044636,0.02142550002,2.797983e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-78.62957673675314 2.3348698842513724),Inundación,47.8429279547,0.04050473553,3.86532e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-73.64490174831758 2.3419161735935607),Inundación,46.5338137816,0.05327187929,3.783307e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-73.94139864029741 2.3457962379904407),Inundación,63.4995828926,0.0373327668,5.162944e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-78.15185483053862 2.3149556691002884),Inundación,506.745502653,0.23799337478,0.00040992133,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.38375671024345 2.3428567932632074),Inundación,29.9930491703,0.02373988669,2.424827e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-77.58385900445383 2.3455616710544245),Inundación,28.3259100482,0.02378451074,2.294442e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-78.16023557572542 2.3452180347687106),Inundación,28.232746213,0.02286029771,2.28383e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-74.22186585801701 2.3501939120634536),Inundación,48.2447952171,0.03517201817,3.922636e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-78.43272792739768 2.344667934212015),Inundación,63.2660364492,0.03150434892,5.114166e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-73.45569729421948 2.3518053576432862),Inundación,40.0554226092,0.02982806818,3.256423e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-78.11083184893958 2.5119040731348408),Inundación,"41,423.8679727",16.9244727127,0.03351712913,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-74.23097833542805 2.3545151841806136),Inundación,28.2306514584,0.02066905187,2.295353e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-78.41550030916454 2.348276212922262),Inundación,28.9257185194,0.0254300264,2.33835e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-73.92915187965986 2.3556869603850217),Inundación,41.0248993538,0.02990295884,3.335621e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-77.9431569572214 2.3529537328247403),Inundación,41.5648998592,0.02488864604,3.364105e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.24675891879384 2.350808804918836),Inundación,47.4782037236,0.039079647,3.839826e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.57273315578271 2.3543784672453514),Inundación,71.6999058814,0.04852301802,5.793763e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-74.76977489989041 2.3430330675471174),Inundación,111.406377579,0.17690437639,9.056795e-05,1,2.0,18,['Caquetá'],92709.0748512,Constitución Política de Colombia 1991,2352171.8554,92709074851.2
POINT (-78.50817723264177 2.355515956898018),Inundación,67.8295882046,0.05109750774,5.481992e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.14775044325552 2.3544898197325748),Inundación,211.381734527,0.08417725172,0.00017099937,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-77.5714348466246 2.363444346292992),Inundación,37.0429044676,0.02699148015,3.00065e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-78.23841679932795 2.362131238861923),Inundación,66.862898365,0.03344762591,5.407733e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.25186319422193 2.3616156065458322),Inundación,91.2163878169,0.05312648796,7.377136e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.23976482208222 2.336477115628479),Inundación,"1,014.18935268",0.43601611749,0.00082023763,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.62316522886654 2.357827098929212),Inundación,97.7542491307,0.06922806657,7.898017e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-77.9646632018067 2.370426616645408),Inundación,25.6558108149,0.02124082393,2.076403e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.43939254410319 2.3653438857156357),Inundación,85.8441452086,0.04732090334,6.939266e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.41724524313598 2.364589493410001),Inundación,107.321390812,0.06067224596,8.6759e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.17303192194238 2.3675797099982865),Inundación,76.382106045,0.03834725203,6.178673e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.15858481106102 2.3729642348833058),Inundación,94.7970569383,0.03798279708,7.668596e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-77.57518230062695 2.3776130033269425),Inundación,55.7821361573,0.02863725505,4.518625e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-77.58703247031042 2.3735584033311508),Inundación,124.40568642,0.06460793558,0.00010077182,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-73.94982132139515 2.3725401770700043),Inundación,104.507677057,0.09619988426,8.497344e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-73.93198099577329 2.3824674687851415),Inundación,44.8143315487,0.04000066094,3.643798e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-77.95410506644096 2.379891239733917),Inundación,26.7080000358,0.02708061253,2.161629e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-74.0058246200699 2.384744412835019),Inundación,32.5177910372,0.02412020514,2.643999e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-77.59599254237799 2.3811327694170616),Inundación,39.9092721342,0.02514254284,3.232709e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-78.35992534919575 2.3761945965768363),Inundación,134.397032765,0.05205787753,0.00010866442,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-77.55892397311912 2.3826510547213733),Inundación,36.6749405068,0.02704467959,2.970963e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-78.23756911106868 2.376774220209169),Inundación,131.19940396,0.0619691408,0.00010611269,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.37630373174885 2.380921429068933),Inundación,177.793908241,0.08218904833,0.00014374651,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-73.94517462446028 2.3919589890409325),Inundación,25.3381888614,0.02582591462,2.060233e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-78.13975544157043 2.3793255224471768),Inundación,204.027340614,0.11075174164,0.00016505617,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.15385037375339 2.38663404514693),Inundación,105.680650832,0.04465722267,8.549207e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-77.96015834961632 2.3865148951788138),Inundación,79.1253792003,0.04699842746,6.404002e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-74.60762704480588 2.3930302909628742),Inundación,55.9773059109,0.04106623078,4.551118e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-75.60898617442642 2.4775276202813385),Inundación,"13,071.5516418",10.0884309568,0.01062145122,1,4.0,41,['Huila'],18137.0667367,Ley No. 46 de 1905,1145830.89137,18137066736.7
POINT (-74.01288802392327 2.403641454837393),Inundación,30.1983153884,0.02990760305,2.455438e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-73.981331702124 2.4020158055282486),Inundación,137.275997639,0.04960464473,0.00011161938,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-74.00016716295822 2.4036039389909374),Inundación,83.146085826,0.06838856617,6.760639e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-74.0103972905828 2.4103158743627104),Inundación,27.680722412,0.0333069236,2.250742e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-74.55422289962381 2.4123809979454887),Inundación,52.6965081199,0.03131827198,4.284509e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-73.99314640856633 2.413549109844638),Inundación,64.9671986705,0.03664409132,5.282542e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-78.15902528202845 2.4097357250471934),Inundación,27.3451818665,0.02108881861,2.212141e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-75.91283011010822 2.3620165290693866),Inundación,205.99289383,0.45977770799,0.0001673163,1,4.0,41,['Huila'],18137.0667367,Ley No. 46 de 1905,1145830.89137,18137066736.7
POINT (-73.94030291783352 2.4137376020733634),Inundación,71.6036982032,0.06126897429,5.822142e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-78.41965717831084 2.410650634707057),Inundación,44.8314001024,0.0379863831,3.624283e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-75.73250257607702 2.417920895278908),Inundación,31.7927428954,0.03612042188,2.582944e-05,1,4.0,41,['Huila'],18137.0667367,Ley No. 46 de 1905,1145830.89137,18137066736.7
POINT (-78.09622429378283 2.4139232606075596),Inundación,61.0355643651,0.03876627886,4.938374e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-77.57270394822017 2.3990279735106346),Inundación,528.909451877,0.21974841196,0.00042845127,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-78.36715579532898 2.415994092210089),Inundación,29.5781761538,0.02591403863,2.391516e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.14451134008571 2.405866233259087),Inundación,303.501214904,0.10458349212,0.00024553134,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-74.00809152220161 2.4276935831159876),Inundación,56.4141269228,0.03155447291,4.587134e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-77.55929591100599 2.4244198158919628),Inundación,49.763598605,0.03552627172,4.031366e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-78.0711119879756 2.426638947394918),Inundación,29.7335705557,0.02398477257,2.405907e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.32838875225374 2.4332771818346637),Inundación,58.8120620714,0.08651461512,4.755737e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-72.9559314041446 2.4306911189658837),Inundación,103.341899814,0.09929788891,8.399711e-05,1,12.0,95,['Guaviare'],55403.2010091,Constitución Política de Colombia 1991,2150053.44977,55403201009.1
POINT (-77.77943767608276 2.537656703298125),Inundación,"6,812.71955923",8.34618199317,0.00551678539,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-72.96939858892732 2.4322510760425735),Inundación,59.5026821621,0.05292845519,4.836475e-05,1,12.0,95,['Guaviare'],55403.2010091,Constitución Política de Colombia 1991,2150053.44977,55403201009.1
POINT (-75.87968251145028 2.439830108661081),Inundación,48.1047821341,0.03955990133,3.907639e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-78.34209452179424 2.461199160617737),Inundación,"1,501.56101033",0.47586611296,0.00121419322,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.14688649768566 2.428509158652952),Inundación,320.3861962,0.15647993683,0.00025919394,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.26559618401187 2.4523690124410935),Inundación,28.027876622,0.03060701857,2.266827e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.13746637666033 2.448280709150712),Inundación,27.936741371,0.02128196621,2.260181e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-73.67403945821897 2.454791283719362),Inundación,27.4351043853,0.0316616231,2.230734e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-74.01454783232651 2.4582342204475935),Inundación,85.7247567115,0.06314688187,6.970591e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-73.96807856389368 2.455091182174563),Inundación,120.019877745,0.08427475897,9.759205e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-78.09008698527897 2.456159933465866),Inundación,46.1505050502,0.02448252764,3.734199e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-77.55212340522282 2.4584212154050817),Inundación,76.6524099981,0.04839786548,6.209888e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-74.54518505465728 2.464844489750683),Inundación,47.117990194,0.02781240242,3.831101e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-73.0025829565894 2.4655248537592116),Inundación,30.14461822,0.04992952531,2.450317e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-77.96360560737931 2.4578259650214624),Inundación,49.9560440569,0.03842957255,4.043362e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-74.73435196512044 2.4361814399488355),Inundación,117.208809471,0.1954808964,9.529273e-05,1,2.0,18,['Caquetá'],92709.0748512,Constitución Política de Colombia 1991,2352171.8554,92709074851.2
POINT (-78.09483386020703 2.463097589541434),Inundación,34.2199331819,0.02418396335,2.768836e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-73.97324872077039 2.470086613429435),Inundación,75.2387786378,0.05288807136,6.117978e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-77.54959894388242 2.4684757097454204),Inundación,54.0758819324,0.02926758312,4.380938e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-78.3196363183644 2.477267486492498),Inundación,111.471143516,0.08280719505,9.014421e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-77.58464705486506 2.4765561711686903),Inundación,32.1860228255,0.02586677207,2.607359e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-74.0042685394876 2.478379510296074),Inundación,64.5263531333,0.04583633227,5.246947e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-78.4369676903506 2.4642267278567465),Inundación,208.031083406,0.0836556842,0.00016817639,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-77.6037386111672 2.4762883514435705),Inundación,33.2606113928,0.02072421415,2.694299e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-74.0193352548395 2.4827585164006503),Inundación,48.7135547124,0.03742604791,3.961147e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-78.45018275231266 2.4763102019370637),Inundación,62.926016362,0.03056912693,5.086928e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.30830798878898 2.4732610689064147),Inundación,99.8416450728,0.06235338086,8.074184e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-77.56306093489718 2.482337373597886),Inundación,37.5039582781,0.02305975482,3.038313e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-78.28784339573754 2.485339170842895),Inundación,57.3893841885,0.06826744143,4.641361e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-74.53193741237844 2.4893760070139694),Inundación,30.6437597106,0.01856149454,2.491658e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-74.50268768126142 2.490267877928391),Inundación,96.8226949375,0.05382156049,7.872763e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-73.99753614168085 2.4897105378431976),Inundación,59.9184871518,0.05558811008,4.872298e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-74.51774186805804 2.4897892171336102),Inundación,76.0064343893,0.04687885875,6.180142e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-77.51489434073603 2.4902232444054477),Inundación,64.6785830428,0.03358678915,5.240381e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-77.57883489155007 2.4872437536352043),Inundación,62.2758009892,0.04101732958,5.045006e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-77.53821595076481 2.490767388235183),Inundación,44.8666650496,0.03116105402,3.635004e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-77.6087658974881 2.491162918588536),Inundación,41.226013324,0.02301245235,3.339543e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-74.0230548137992 2.4942394965580292),Inundación,98.1801384173,0.05957374046,7.983596e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-74.52212540828636 2.501251880365842),Inundación,43.3414975703,0.02585201403,3.524157e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-78.47179465959992 2.4957056388537335),Inundación,36.0008820747,0.02405821703,2.910178e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.50430833546652 2.491505595970568),Inundación,153.842364539,0.05177986163,0.00012434913,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.20675558714785 2.5122059585793433),Inundación,84.796994507,0.04564613287,6.859509e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-73.95397621542524 2.508832581599916),Inundación,56.9826517749,0.03147631769,4.633622e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-73.970553269402 2.4984852711576355),Inundación,436.996116042,0.17296607353,0.00035534706,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-74.0244958597345 2.5123076981345056),Inundación,29.7093478045,0.03149606001,2.415872e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-78.04137522326282 2.5060730539312095),Inundación,64.8495490657,0.03204159653,5.248024e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-72.92818709186602 2.506060152488151),Inundación,73.925265654,0.05418948032,6.00892e-05,1,12.0,95,['Guaviare'],55403.2010091,Constitución Política de Colombia 1991,2150053.44977,55403201009.1
POINT (-77.50299249043988 2.5048451684064714),Inundación,80.0799159347,0.04629993636,6.48846e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-77.99670067102419 2.5100854582933048),Inundación,26.8536598265,0.02184328627,2.173404e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.49005673557006 2.503139498516718),Inundación,274.585486285,0.07412130015,0.00022195501,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-73.99074033540346 2.5083418022589665),Inundación,250.315284436,0.10114748233,0.00020354771,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-78.19293319861646 2.5126154770167406),Inundación,26.5474049474,0.02053658918,2.147583e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-75.5219158747341 2.51816701170162),Inundación,37.7557965635,0.02995623112,3.06824e-05,1,4.0,41,['Huila'],18137.0667367,Ley No. 46 de 1905,1145830.89137,18137066736.7
POINT (-77.5634883686676 2.514594177192143),Inundación,35.5950352776,0.02508460206,2.883733e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-77.52842796719895 2.51082341400063),Inundación,73.2069473343,0.05028816494,5.931288e-05,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-78.26628828616585 2.5102533295170186),Inundación,128.894581605,0.05057092116,0.00010425111,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.36050036298087 2.5110732646488376),Inundación,34.850096327,0.04212741211,2.818019e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.19668744583834 2.5182151501079195),Inundación,56.0935903705,0.02875425433,4.537732e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.05631223253569 2.518708975972335),Inundación,82.1061955574,0.03624890367,6.644359e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-78.03644645790894 2.525196108758681),Inundación,47.7800402179,0.02893849391,3.866756e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-74.00181810779061 2.5282996606979404),Inundación,41.9089183426,0.04427784775,3.407941e-05,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-77.57765741003757 2.8484159936083717),Inundación,"28,377.1852043",25.9627382051,0.0229951712,1,15.0,19,['Cauca'],30918.6685661,Constitución Política de Colombia 1886,1551193.48703,30918668566.1
POINT (-78.2419510334632 2.518293300732463),Inundación,53.5535591582,0.08987897251,4.331757e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-74.27384343672175 2.876175878732501),Inundación,"22,703.8633734",12.3181868853,0.01846724764,1,5.0,50,['Meta'],82662.11463,Ley No. 118 de 1959,2014354.98002,82662114630.0
POINT (-78.19958845420929 2.5277569835850917),Inundación,36.561946476,0.02781970882,2.957705e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
